 
ZENNER DO BRASIL INSTRUMENTOS DE MEDICAO LTDA    FILIAL: ZRB;                                                                    13/04/26 17:33 PAGINA:   1/1
RELATORIO VINCULO DE LACRE COM O LOTE;LACRES: 0 A 999999999;
________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________;
COD. LACRE;LACRE;DATA VINCULO;SEQ. LOTE;TIPO;LOTE PRODUTO;COD. INMETRO;LOTE INMETRO;
520320;ECJ6734118;01/04/2025;605935;G;C24Z0039675S;360593;FO119794;
520321;ECJ6734120;01/04/2025;605934;G;C24Z0039674S;360592;FO119793;
520322;ECJ6734131;01/04/2025;605923;G;C24Z0039663S;360603;FO119804;
520323;ECJ6734143;01/04/2025;605924;G;C24Z0039664S;360604;FO119805;
520324;ECJ6734155;01/04/2025;605925;G;C24Z0039665S;360605;FO119806;
520325;ECJ6734167;01/04/2025;605926;G;C24Z0039666S;360606;FO119807;
520326;ECJ6734179;01/04/2025;605927;G;C24Z0039667S;360607;FO119808;
520327;ECJ6734180;01/04/2025;605928;G;C24Z0039668S;360608;FO119809;
520328;ECJ6734192;01/04/2025;605929;G;C24Z0039669S;360609;FO119810;
520329;ECJ6734209;01/04/2025;605930;G;C24Z0039670S;360610;FO119811;
520330;ECJ6734210;01/04/2025;605943;G;C24Z0039683S;360611;FO119812;
520331;ECJ6734222;01/04/2025;605945;G;C24Z0039685S;360612;FO119813;
520332;ECJ6734234;01/04/2025;605944;G;C24Z0039684S;360613;FO119814;
520333;ECJ6734246;01/04/2025;605950;G;C24Z0039690S;360614;FO119815;
520334;ECJ6734258;01/04/2025;605951;G;C24Z0039691S;360615;FO119816;
520335;ECJ6734260;01/04/2025;605947;G;C24Z0039687S;360616;FO119817;
520336;ECJ6734271;01/04/2025;605949;G;C24Z0039689S;360617;FO119818;
520337;ECJ6734283;01/04/2025;605946;G;C24Z0039686S;360618;FO119819;
520338;ECJ6734295;01/04/2025;605948;G;C24Z0039688S;360619;FO119820;
520339;ECJ6734301;01/04/2025;605952;G;C24Z0039692S;360620;FO119821;
520340;ECJ6734313;01/04/2025;605956;G;C24Z0039696S;360621;FO119822;
520341;ECJ6734325;01/04/2025;605954;G;C24Z0039694S;360622;FO119823;
520342;ECJ6734337;02/04/2025;605920;G;C24Z0039660S;360623;FO119824;
520343;ECJ6734349;02/04/2025;605953;G;C24Z0039693S;360624;FO119825;
520344;ECJ6734350;02/04/2025;605955;G;C24Z0039695S;360625;FO119826;
520345;ECJ6734362;02/04/2025;605957;G;C24Z0039697S;360626;FO119827;
520346;ECJ6734374;02/04/2025;605959;G;C24Z0039699S;360627;FO119828;
520347;ECJ6734386;02/04/2025;605960;G;C24Z0039700S;360628;FO119829;
520348;ECJ6734398;02/04/2025;605961;G;C24Z0039701S;360629;FO119830;
520349;ECJ6734404;02/04/2025;605962;G;C24Z0039702S;360630;FO119831;
520350;ECJ6734416;02/04/2025;605963;G;C24Z0039703S;360631;FO119832;
520351;ECJ6734428;02/04/2025;605964;G;C24Z0039704S;360632;FO119833;
520352;ECJ6734430;02/04/2025;605965;G;C24Z0039705S;360633;FO119834;
520353;ECJ6734441;02/04/2025;605849;G;C24Z0039589S;360634;FO119835;
520354;ECJ6734453;02/04/2025;605900;G;C24Z0039640S;360635;FO119836;
520355;ECJ6734465;02/04/2025;605979;G;C24Z0039719S;360636;FO119837;
520356;ECJ6734477;02/04/2025;605980;G;C24Z0039720S;360637;FO119838;
520357;ECJ6734489;02/04/2025;605981;G;C24Z0039721S;360638;FO119839;
520358;ECJ6734490;02/04/2025;605983;G;C24Z0039723S;360639;FO119840;
520359;ECJ6734507;02/04/2025;605985;G;C24Z0039725S;360640;FO119841;
520360;ECJ6734519;02/04/2025;605984;G;C24Z0039724S;360641;FO119842;
520361;ECJ6734520;02/04/2025;605986;G;C24Z0039726S;360642;FO119843;
520362;ECJ6734532;02/04/2025;605987;G;C24Z0039727S;360643;FO119844;
520363;ECJ6734544;02/04/2025;605967;G;C24Z0039707S;360644;FO119845;
520364;ECJ6734556;02/04/2025;605968;G;C24Z0039708S;360645;FO119846;
520365;ECJ6734568;02/04/2025;605969;G;C24Z0039709S;360646;FO119847;
520366;ECJ6734570;02/04/2025;605970;G;C24Z0039710S;360647;FO119848;
520367;ECJ6734581;02/04/2025;605971;G;C24Z0039711S;360648;FO119849;
520368;ECJ6734593;02/04/2025;605972;G;C24Z0039712S;360649;FO119850;
520369;ECJ6734600;02/04/2025;605973;G;C24Z0039713S;360650;FO119851;
520370;ECJ6734611;02/04/2025;605974;G;C24Z0039714S;360651;FO119852;
520371;ECJ6734623;02/04/2025;605975;G;C24Z0039715S;360652;FO119853;
520372;ECJ6734635;02/04/2025;605966;G;C24Z0039706S;360655;FO119856;
520373;ECJ6734647;02/04/2025;605977;G;C24Z0039717S;360654;FO119855;
520374;ECJ6734659;02/04/2025;605976;G;C24Z0039716S;360653;FO119854;
520375;ECJ6734660;02/04/2025;605988;G;C24Z0039728S;360656;FO119857;
520376;ECJ6734672;02/04/2025;605989;G;C24Z0039729S;360657;FO119858;
520377;ECJ6734684;02/04/2025;605990;G;C24Z0039730S;360658;FO119859;
520378;ECJ6734696;02/04/2025;605991;G;C24Z0039731S;360659;FO119860;
520379;ECJ6734702;02/04/2025;605992;G;C24Z0039732S;360660;FO119861;
520380;ECJ6734714;02/04/2025;605993;G;C24Z0039733S;360661;FO119862;
520381;ECJ6734726;02/04/2025;605994;G;C24Z0039734S;360662;FO119863;
520382;ECJ6734738;02/04/2025;605995;G;C24Z0039735S;360663;FO119864;
520383;ECJ6734740;02/04/2025;605996;G;C24Z0039736S;360664;FO119865;
520384;ECJ6734751;02/04/2025;605997;G;C24Z0039737S;360665;FO119866;
520385;ECJ6734763;02/04/2025;605998;G;C24Z0039738S;360666;FO119867;
520386;ECJ6734775;02/04/2025;605999;G;C24Z0039739S;360667;FO119868;
520387;ECJ6734787;02/04/2025;606000;G;C24Z0039740S;360668;FO119869;
520388;ECJ6734799;02/04/2025;606001;G;C24Z0039741S;360669;FO119870;
520389;ECJ6734805;02/04/2025;606002;G;C24Z0039742S;360670;FO119871;
520390;ECJ6734817;02/04/2025;606003;G;C24Z0039743S;360671;FO119872;
520391;ECJ6734829;02/04/2025;606004;G;C24Z0039744S;360672;FO119873;
520392;ECJ6734830;02/04/2025;606005;G;C24Z0039745S;360673;FO119874;
520393;ECJ6734842;02/04/2025;606006;G;C24Z0039746S;360674;FO119875;
520394;ECJ6734854;02/04/2025;606008;G;C24Z0039748S;360675;FO119876;
520395;ECJ6734866;02/04/2025;606009;G;C24Z0039749S;360676;FO119877;
520396;ECJ6734878;02/04/2025;605978;G;C24Z0039718S;360677;FO119878;
520397;ECJ6734880;02/04/2025;605982;G;C24Z0039722S;360678;FO119879;
520398;ECJ6734891;02/04/2025;606011;G;C24Z0039751S;360679;FO119880;
520399;ECJ6734908;02/04/2025;606012;G;C24Z0039752S;360680;FO119881;
520400;ECJ6734910;02/04/2025;606013;G;C24Z0039753S;360681;FO119882;
520401;ECJ6734921;02/04/2025;606015;G;C24Z0039755S;360682;FO119883;
520402;ECJ6734933;02/04/2025;606016;G;C24Z0039756S;360683;FO119884;
520403;ECJ6734945;02/04/2025;606017;G;C24Z0039757S;360684;FO119885;
520404;ECJ6734957;02/04/2025;606031;G;C24Z0039771S;360685;FO119886;
520405;ECJ6734969;02/04/2025;606032;G;C24Z0039772S;360686;FO119887;
520406;ECJ6734970;02/04/2025;606033;G;C24Z0039773S;360687;FO119888;
520407;ECJ6734982;02/04/2025;606034;G;C24Z0039774S;360688;FO119889;
520408;ECJ6734994;02/04/2025;606035;G;C24Z0039775S;360689;FO119890;
520409;ECJ6735007;02/04/2025;606037;G;C24Z0039777S;360690;FO119891;
520410;ECJ6735019;02/04/2025;606038;G;C24Z0039778S;360691;FO119892;
520411;ECJ6735020;02/04/2025;606039;G;C24Z0039779S;360692;FO119893;
520412;ECJ6735032;02/04/2025;606041;G;C24Z0039781S;360693;FO119894;
520413;ECJ6735044;02/04/2025;606042;G;C24Z0039782S;360694;FO119895;
520414;ECJ6735056;02/04/2025;605940;G;C24Z0039680S;360695;FO119896;
520415;ECJ6735068;02/04/2025;606020;G;C24Z0039760S;360696;FO119897;
520416;ECJ6735070;02/04/2025;606021;G;C24Z0039761S;360697;FO119898;
520417;ECJ6735081;02/04/2025;606023;G;C24Z0039763S;360698;FO119899;
520418;ECJ6735093;02/04/2025;606024;G;C24Z0039764S;360699;FO119900;
520419;ECJ6735100;02/04/2025;606025;G;C24Z0039765S;360700;FO119901;
520420;ECJ6735111;02/04/2025;606026;G;C24Z0039766S;360701;FO119902;
520421;ECJ6735123;02/04/2025;606027;G;C24Z0039767S;360702;FO119903;
520422;ECJ6735135;02/04/2025;606028;G;C24Z0039768S;360703;FO119904;
520423;ECJ6735147;02/04/2025;606029;G;C24Z0039769S;360704;FO119905;
520424;ECJ6735159;02/04/2025;606030;G;C24Z0039770S;360705;FO119906;
520425;ECJ6735160;02/04/2025;606010;G;C24Z0039750S;360715;FO119916;
520426;ECJ6735172;02/04/2025;606018;G;C24Z0039758S;360716;FO119917;
520427;ECJ6735184;02/04/2025;606043;G;C24Z0039783S;360717;FO119918;
520428;ECJ6735196;02/04/2025;606044;G;C24Z0039784S;360718;FO119919;
520429;ECJ6735202;02/04/2025;606045;G;C24Z0039785S;360719;FO119920;
520430;ECJ6735214;02/04/2025;606046;G;C24Z0039786S;360720;FO119921;
520431;ECJ6735226;02/04/2025;606047;G;C24Z0039787S;360721;FO119922;
520432;ECJ6735238;02/04/2025;606048;G;C24Z0039788S;360722;FO119923;
520433;ECJ6735240;02/04/2025;606049;G;C24Z0039789S;360723;FO119924;
520434;ECJ6735251;02/04/2025;606050;G;C24Z0039790S;360724;FO119925;
520435;ECJ6735263;02/04/2025;606007;G;C24Z0039747S;360706;FO119907;
520436;ECJ6735275;02/04/2025;606051;G;C24Z0039791S;360707;FO119908;
520437;ECJ6735287;02/04/2025;606052;G;C24Z0039792S;360708;FO119909;
520438;ECJ6735299;02/04/2025;606054;G;C24Z0039794S;360709;FO119910;
520439;ECJ6735305;02/04/2025;606056;G;C24Z0039796S;360710;FO119911;
520440;ECJ6735317;02/04/2025;606057;G;C24Z0039797S;360711;FO119912;
520441;ECJ6735329;02/04/2025;606058;G;C24Z0039798S;360712;FO119913;
520442;ECJ6735330;02/04/2025;606059;G;C24Z0039799S;360713;FO119914;
520443;ECJ6735342;02/04/2025;606060;G;C24Z0039800S;360714;FO119915;
520444;ECJ6735354;02/04/2025;606022;G;C24Z0039762S;360727;FO119928;
520445;ECJ6735366;02/04/2025;606061;G;C24Z0039801S;360730;FO119931;
520446;ECJ6735378;02/04/2025;606062;G;C24Z0039802S;360733;FO119934;
520447;ECJ6735380;02/04/2025;606063;G;C24Z0039803S;360735;FO119936;
520448;ECJ6735391;02/04/2025;606064;G;C24Z0039804S;360737;FO119938;
520449;ECJ6735408;02/04/2025;606065;G;C24Z0039805S;360739;FO119940;
520450;ECJ6735410;02/04/2025;606066;G;C24Z0039806S;360741;FO119942;
520451;ECJ6735421;02/04/2025;606067;G;C24Z0039807S;360742;FO119943;
520452;ECJ6735433;02/04/2025;606068;G;C24Z0039808S;360743;FO119944;
520453;ECJ6735445;02/04/2025;606069;G;C24Z0039809S;360744;FO119945;
520454;ECJ6735457;02/04/2025;606070;G;C24Z0039810S;360745;FO119946;
520455;ECJ6735469;02/04/2025;606071;G;C24Z0039811S;360746;FO119947;
520456;ECJ6735470;02/04/2025;606036;G;C24Z0039776S;360725;FO119926;
520457;ECJ6735482;02/04/2025;606040;G;C24Z0039780S;360726;FO119927;
520458;ECJ6735494;02/04/2025;606072;G;C24Z0039812S;360728;FO119929;
520459;ECJ6735500;02/04/2025;606073;G;C24Z0039813S;360729;FO119930;
520460;ECJ6735512;02/04/2025;606074;G;C24Z0039814S;360731;FO119932;
520461;ECJ6735524;02/04/2025;606076;G;C24Z0039816S;360732;FO119933;
520462;ECJ6735536;02/04/2025;606077;G;C24Z0039817S;360734;FO119935;
520463;ECJ6735548;02/04/2025;606078;G;C24Z0039818S;360736;FO119937;
520464;ECJ6735550;02/04/2025;606079;G;C24Z0039819S;360738;FO119939;
520465;ECJ6735561;02/04/2025;606080;G;C24Z0039820S;360740;FO119941;
520466;ECJ6735573;02/04/2025;605958;G;C24Z0039698S;360747;FO119948;
520467;ECJ6735585;02/04/2025;606053;G;C24Z0039793S;360748;FO119949;
520468;ECJ6735597;02/04/2025;606055;G;C24Z0039795S;360749;FO119950;
520469;ECJ6735603;02/04/2025;606082;G;C24Z0039822S;360750;FO119951;
520470;ECJ6735615;02/04/2025;606083;G;C24Z0039823S;360751;FO119952;
520471;ECJ6735627;02/04/2025;606084;G;C24Z0039824S;360752;FO119953;
520472;ECJ6735639;02/04/2025;606085;G;C24Z0039825S;360753;FO119954;
520473;ECJ6735640;02/04/2025;606086;G;C24Z0039826S;360754;FO119955;
520474;ECJ6735652;02/04/2025;606087;G;C24Z0039827S;360755;FO119956;
520475;ECJ6735664;02/04/2025;606088;G;C24Z0039828S;360756;FO119957;
520476;ECJ6735676;02/04/2025;606089;G;C24Z0039829S;360757;FO119958;
520477;ECJ6735688;02/04/2025;606090;G;C24Z0039830S;360758;FO119959;
520478;ECJ6735690;02/04/2025;606014;G;C24Z0039754S;360759;FO119960;
520479;ECJ6735706;02/04/2025;606091;G;C24Z0039831S;360760;FO119961;
520480;ECJ6735718;02/04/2025;606092;G;C24Z0039832S;360761;FO119962;
520481;ECJ6735720;02/04/2025;606093;G;C24Z0039833S;360762;FO119963;
520482;ECJ6735731;02/04/2025;606094;G;C24Z0039834S;360763;FO119964;
520483;ECJ6735743;02/04/2025;606095;G;C24Z0039835S;360764;FO119965;
520484;ECJ6735755;02/04/2025;606096;G;C24Z0039836S;360765;FO119966;
520485;ECJ6735767;02/04/2025;606097;G;C24Z0039837S;360766;FO119967;
520486;ECJ6735779;02/04/2025;606098;G;C24Z0039838S;360767;FO119968;
520487;ECJ6735780;02/04/2025;606099;G;C24Z0039839S;360768;FO119969;
520488;ECJ6735792;02/04/2025;606100;G;C24Z0039840S;360769;FO119970;
520489;ECJ6735809;02/04/2025;606075;G;C24Z0039815S;360771;FO119972;
520490;ECJ6735810;02/04/2025;606081;G;C24Z0039821S;360772;FO119973;
520491;ECJ6735822;02/04/2025;606101;G;C24Z0039841S;360773;FO119974;
520492;ECJ6735834;02/04/2025;606102;G;C24Z0039842S;360774;FO119975;
520493;ECJ6735846;02/04/2025;606103;G;C24Z0039843S;360775;FO119976;
520494;ECJ6735858;02/04/2025;606107;G;C24Z0039847S;360776;FO119977;
520495;ECJ6735860;02/04/2025;606105;G;C24Z0039845S;360777;FO119978;
520496;ECJ6735871;02/04/2025;606104;G;C24Z0039844S;360778;FO119979;
520497;ECJ6735883;02/04/2025;606109;G;C24Z0039849S;360779;FO119980;
520498;ECJ6735895;02/04/2025;606108;G;C24Z0039848S;360780;FO119981;
520498;ECJ6735895;02/04/2025;606108;G;C24Z0039848S;360781;FO119982;
520499;ECJ6735901;02/04/2025;606110;G;C24Z0039850S;360782;FO119983;
520500;ECJ6735913;02/04/2025;606112;G;C24Z0039852S;360783;FO119984;
520501;ECJ6735925;02/04/2025;606113;G;C24Z0039853S;360784;FO119985;
520502;ECJ6735937;02/04/2025;606330;G;C24Z0040070S;360785;FO119986;
520503;ECJ6735949;02/04/2025;606331;G;C24Z0040071S;360786;FO119987;
520504;ECJ6735950;02/04/2025;606332;G;C24Z0040072S;360787;FO119988;
520505;ECJ6735962;02/04/2025;606333;G;C24Z0040073S;360788;FO119989;
520506;ECJ6735974;02/04/2025;606334;G;C24Z0040074S;360789;FO119990;
520507;ECJ6735986;02/04/2025;606335;G;C24Z0040075S;360790;FO119991;
520508;ECJ6735998;02/04/2025;606354;G;C24Z0040094S;360791;FO119992;
520509;ECJ6736000;02/04/2025;606355;G;C24Z0040095S;360792;FO119993;
520510;ECJ6736012;02/04/2025;606356;G;C24Z0040096S;360793;FO119994;
520511;ECJ6736024;02/04/2025;606019;G;C24Z0039759S;360794;FO119995;
520512;ECJ6736036;02/04/2025;606341;G;C24Z0040081S;360795;FO119996;
520513;ECJ6736048;02/04/2025;606339;G;C24Z0040079S;360796;FO119997;
520514;ECJ6736050;02/04/2025;606344;G;C24Z0040084S;360797;FO119998;
520515;ECJ6736061;02/04/2025;606346;G;C24Z0040086S;360798;FO119999;
520516;ECJ6736073;02/04/2025;606343;G;C24Z0040083S;360799;FO120000;
520517;ECJ6736085;02/04/2025;606342;G;C24Z0040082S;360800;FO120001;
520518;ECJ6736097;02/04/2025;606347;G;C24Z0040087S;360801;FO120002;
520519;ECJ6736103;02/04/2025;606352;G;C24Z0040092S;360802;FO120003;
520520;ECJ6736115;02/04/2025;606350;G;C24Z0040090S;360803;FO120004;
520521;ECJ6736127;02/04/2025;606357;G;C24Z0040097S;360804;FO120005;
520522;ECJ6736139;02/04/2025;606358;G;C24Z0040098S;360805;FO120006;
520523;ECJ6736140;02/04/2025;606359;G;C24Z0040099S;360806;FO120007;
520524;ECJ6736152;02/04/2025;606360;G;C24Z0040100S;360807;FO120008;
520525;ECJ6736164;02/04/2025;606362;G;C24Z0040102S;360808;FO120009;
520526;ECJ6736176;02/04/2025;606363;G;C24Z0040103S;360809;FO120010;
520527;ECJ6736188;02/04/2025;606364;G;C24Z0040104S;360810;FO120011;
520528;ECJ6736190;02/04/2025;606365;G;C24Z0040105S;360811;FO120012;
520529;ECJ6736206;02/04/2025;606336;G;C24Z0040076S;360812;FO120013;
520530;ECJ6736218;02/04/2025;606337;G;C24Z0040077S;360813;FO120014;
520531;ECJ6736220;02/04/2025;606338;G;C24Z0040078S;360814;FO120015;
520532;ECJ6736231;02/04/2025;606106;G;C24Z0039846S;360815;FO120016;
520533;ECJ6736243;02/04/2025;606111;G;C24Z0039851S;360816;FO120017;
520534;ECJ6736255;02/04/2025;606366;G;C24Z0040106S;360817;FO120018;
520535;ECJ6736267;02/04/2025;606368;G;C24Z0040108S;360818;FO120019;
520536;ECJ6736279;02/04/2025;606369;G;C24Z0040109S;360819;FO120020;
520537;ECJ6736280;02/04/2025;606371;G;C24Z0040111S;360820;FO120021;
520538;ECJ6736292;02/04/2025;606383;G;C24Z0040123S;360821;FO120022;
520539;ECJ6736309;02/04/2025;606382;G;C24Z0040122S;360822;FO120023;
520540;ECJ6736310;02/04/2025;606378;G;C24Z0040118S;360823;FO120024;
520541;ECJ6736322;02/04/2025;606312;G;C24Z0040052S;360824;FO120025;
520542;ECJ6736334;02/04/2025;606313;G;C24Z0040053S;360825;FO120026;
520543;ECJ6736346;02/04/2025;606314;G;C24Z0040054S;360826;FO120027;
520544;ECJ6736358;02/04/2025;606315;G;C24Z0040055S;360827;FO120028;
520545;ECJ6736360;02/04/2025;606316;G;C24Z0040056S;360828;FO120029;
520546;ECJ6736371;02/04/2025;606317;G;C24Z0040057S;360829;FO120030;
520547;ECJ6736383;02/04/2025;606348;G;C24Z0040088S;360830;FO120031;
520548;ECJ6736395;02/04/2025;606349;G;C24Z0040089S;360831;FO120032;
520549;ECJ6736401;02/04/2025;606351;G;C24Z0040091S;360832;FO120033;
520550;ECJ6736413;02/04/2025;606353;G;C24Z0040093S;360833;FO120034;
520551;ECJ6736425;02/04/2025;606306;G;C24Z0040046S;360834;FO120035;
520552;ECJ6736437;02/04/2025;606307;G;C24Z0040047S;360835;FO120036;
520553;ECJ6736449;02/04/2025;606308;G;C24Z0040048S;360836;FO120037;
520554;ECJ6736450;02/04/2025;606367;G;C24Z0040107S;360837;FO120038;
520555;ECJ6736462;02/04/2025;606310;G;C24Z0040050S;360838;FO120039;
520556;ECJ6736474;02/04/2025;606309;G;C24Z0040049S;360839;FO120040;
520557;ECJ6736486;02/04/2025;606381;G;C24Z0040121S;360840;FO120041;
520558;ECJ6736498;02/04/2025;606294;G;C24Z0040034S;360841;FO120042;
520559;ECJ6736504;02/04/2025;606296;G;C24Z0040036S;360842;FO120043;
520560;ECJ6736516;02/04/2025;606298;G;C24Z0040038S;360843;FO120044;
520561;ECJ6736528;02/04/2025;606299;G;C24Z0040039S;360844;FO120045;
520562;ECJ6736530;02/04/2025;606300;G;C24Z0040040S;360845;FO120046;
520563;ECJ6736541;02/04/2025;606301;G;C24Z0040041S;360846;FO120047;
520564;ECJ6736553;02/04/2025;606302;G;C24Z0040042S;360847;FO120048;
520565;ECJ6736565;02/04/2025;606303;G;C24Z0040043S;360848;FO120049;
520566;ECJ6736577;02/04/2025;606304;G;C24Z0040044S;360849;FO120050;
520567;ECJ6736589;02/04/2025;606305;G;C24Z0040045S;360850;FO120051;
520568;ECJ6736590;02/04/2025;606324;G;C24Z0040064S;360851;FO120052;
520569;ECJ6736607;02/04/2025;606325;G;C24Z0040065S;360852;FO120053;
520570;ECJ6736619;02/04/2025;606326;G;C24Z0040066S;360853;FO120054;
520571;ECJ6736620;02/04/2025;606311;G;C24Z0040051S;360854;FO120055;
520572;ECJ6736632;02/04/2025;606380;G;C24Z0040120S;360855;FO120056;
520573;ECJ6736644;02/04/2025;606327;G;C24Z0040067S;360856;FO120057;
520574;ECJ6736656;02/04/2025;606329;G;C24Z0040069S;360857;FO120058;
520575;ECJ6736668;02/04/2025;606328;G;C24Z0040068S;360858;FO120059;
520576;ECJ6736670;02/04/2025;606318;G;C24Z0040058S;360859;FO120060;
520577;ECJ6736681;02/04/2025;606319;G;C24Z0040059S;360860;FO120061;
520578;ECJ6736693;02/04/2025;606320;G;C24Z0040060S;360861;FO120062;
520579;ECJ6736700;02/04/2025;606321;G;C24Z0040061S;360862;FO120063;
520580;ECJ6736711;02/04/2025;606322;G;C24Z0040062S;360863;FO120064;
520581;ECJ6736723;02/04/2025;606323;G;C24Z0040063S;360864;FO120065;
520582;ECJ6736735;02/04/2025;606379;G;C24Z0040119S;360865;FO120066;
520583;ECJ6736747;02/04/2025;606297;G;C24Z0040037S;360866;FO120067;
520584;ECJ6736759;02/04/2025;606384;G;C24Z0040124S;360867;FO120068;
520585;ECJ6736760;02/04/2025;606385;G;C24Z0040125S;360868;FO120069;
520586;ECJ6736772;02/04/2025;606386;G;C24Z0040126S;360869;FO120070;
520587;ECJ6736784;02/04/2025;606387;G;C24Z0040127S;360870;FO120071;
520588;ECJ6736796;02/04/2025;606388;G;C24Z0040128S;360871;FO120072;
520589;ECJ6736802;02/04/2025;606389;G;C24Z0040129S;360872;FO120073;
520590;ECJ6736814;02/04/2025;606373;G;C24Z0040113S;360873;FO120074;
520591;ECJ6736826;02/04/2025;606372;G;C24Z0040112S;360874;FO120075;
520592;ECJ6736838;02/04/2025;606374;G;C24Z0040114S;360875;FO120076;
520593;ECJ6736840;02/04/2025;606375;G;C24Z0040115S;360876;FO120077;
520594;ECJ6736851;02/04/2025;606376;G;C24Z0040116S;360877;FO120078;
520595;ECJ6736863;02/04/2025;606377;G;C24Z0040117S;360878;FO120079;
520596;ECJ6736875;02/04/2025;606390;G;C24Z0040130S;360879;FO120080;
520597;ECJ6736887;02/04/2025;606391;G;C24Z0040131S;360880;FO120081;
520598;ECJ6736899;02/04/2025;606392;G;C24Z0040132S;360881;FO120082;
520599;ECJ6736905;02/04/2025;606393;G;C24Z0040133S;360882;FO120083;
520600;ECJ6736917;02/04/2025;606394;G;C24Z0040134S;360883;FO120084;
520601;ECJ6736929;02/04/2025;606397;G;C24Z0040137S;360884;FO120085;
520602;ECJ6736930;02/04/2025;606398;G;C24Z0040138S;360885;FO120086;
520603;ECJ6736942;02/04/2025;606399;G;C24Z0040139S;360886;FO120087;
520604;ECJ6736954;02/04/2025;606400;G;C24Z0040140S;360887;FO120088;
520605;ECJ6736966;02/04/2025;606402;G;C24Z0040142S;360888;FO120089;
520606;ECJ6736978;02/04/2025;606403;G;C24Z0040143S;360889;FO120090;
520607;ECJ6736980;02/04/2025;606404;G;C24Z0040144S;360890;FO120091;
520608;ECJ6736991;02/04/2025;606405;G;C24Z0040145S;360891;FO120092;
520609;ECJ6737004;02/04/2025;606406;G;C24Z0040146S;360892;FO120093;
520610;ECJ6737016;02/04/2025;606407;G;C24Z0040147S;360893;FO120094;
520611;ECJ6737028;02/04/2025;606295;G;C24Z0040035S;360894;FO120095;
520612;ECJ6737030;02/04/2025;606426;G;C24Z0040166S;360895;FO120096;
520613;ECJ6737041;02/04/2025;606427;G;C24Z0040167S;360896;FO120097;
520614;ECJ6737053;02/04/2025;606429;G;C24Z0040169S;360897;FO120098;
520615;ECJ6737065;02/04/2025;606430;G;C24Z0040170S;360898;FO120099;
520616;ECJ6737077;02/04/2025;606431;G;C24Z0040171S;360899;FO120100;
520617;ECJ6737089;02/04/2025;606420;G;C24Z0040160S;360900;FO120101;
520618;ECJ6737090;02/04/2025;606421;G;C24Z0040161S;360901;FO120102;
520619;ECJ6737107;02/04/2025;606422;G;C24Z0040162S;360902;FO120103;
520620;ECJ6737119;02/04/2025;606423;G;C24Z0040163S;360903;FO120104;
520621;ECJ6737120;02/04/2025;606424;G;C24Z0040164S;360904;FO120105;
520622;ECJ6737132;02/04/2025;606370;G;C24Z0040110S;360905;FO120106;
520623;ECJ6737144;02/04/2025;606340;G;C24Z0040080S;360906;FO120107;
520624;ECJ6737156;02/04/2025;606345;G;C24Z0040085S;360907;FO120108;
520625;ECJ6737168;02/04/2025;606433;G;C24Z0040173S;360908;FO120109;
520626;ECJ6737170;02/04/2025;606434;G;C24Z0040174S;360909;FO120110;
520627;ECJ6737181;02/04/2025;606425;G;C24Z0040165S;360910;FO120111;
520628;ECJ6737193;02/04/2025;606436;G;C24Z0040176S;360911;FO120112;
520629;ECJ6737200;02/04/2025;606437;G;C24Z0040177S;360912;FO120113;
520630;ECJ6737211;02/04/2025;606435;G;C24Z0040175S;360913;FO120114;
520631;ECJ6737223;02/04/2025;606412;G;C24Z0040152S;360914;FO120115;
520632;ECJ6737235;02/04/2025;606395;G;C24Z0040135S;360915;FO120116;
520633;ECJ6737247;02/04/2025;606396;G;C24Z0040136S;360916;FO120117;
520634;ECJ6737259;02/04/2025;606411;G;C24Z0040151S;360917;FO120118;
520635;ECJ6737260;02/04/2025;606413;G;C24Z0040153S;360918;FO120119;
520636;ECJ6737272;02/04/2025;606410;G;C24Z0040150S;360919;FO120120;
520637;ECJ6737284;02/04/2025;606409;G;C24Z0040149S;360920;FO120121;
520638;ECJ6737296;02/04/2025;606416;G;C24Z0040156S;360921;FO120122;
520639;ECJ6737302;02/04/2025;606418;G;C24Z0040158S;360922;FO120123;
520640;ECJ6737314;02/04/2025;606415;G;C24Z0040155S;360923;FO120124;
520641;ECJ6737326;02/04/2025;606417;G;C24Z0040157S;360924;FO120125;
520642;ECJ6737338;02/04/2025;606419;G;C24Z0040159S;360925;FO120126;
520643;ECJ6737340;02/04/2025;606361;G;C24Z0040101S;360926;FO120127;
520644;ECJ6737351;02/04/2025;606401;G;C24Z0040141S;360927;FO120128;
